Ano de eleição,Cargo,Coligação,Cor/raça,Detalhe da situação de candidatura,Estado civil,Faixa etária,Federação,Gênero,Grau de instrução,Município,Nacionalidade,Nome social,Ocupação,Reeleição,Região,Sigla partido,Situação de candidatura,Situação de totalização,Tipo eleição,Turno,UF,Quantidade de candidatos,Quantidade de candidatos eleitos,Quantidade de candidatos para o 2º turno,Quantidade de candidatos não eleitos,Quantidade de candidatos suplentes,Quantidade de candidatos não informados,Data de carga
1996,PREFEITO,COLIGACAO MUDA MACAPA,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,MACAPA,#NE,N,#NE,#NE,NORTE,PSC,#NE,NAO ELEITO,Eleição Ordinária,1,AP,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO O POVO VIRA O JOGO,#NE,#NE,#NE,50 a 54 anos,,#NE,#NE,JOAO PESSOA,#NE,N,#NE,#NE,NORDESTE,PT,#NE,NAO ELEITO,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO PARA A VITORIA,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,GUARIBAS,#NE,N,#NE,#NE,NORDESTE,PL,#NE,ELEITO,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO PAZ RESPEITO E SEGURANCA,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,CANAVIEIRA,#NE,N,#NE,#NE,NORDESTE,PFL,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO PDT PPS,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,PARNAGUA,#NE,N,#NE,#NE,NORDESTE,PDT,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO POPULAR INDEPENDENTE,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,BELEM,#NE,N,#NE,#NE,NORTE,PSD,#NE,NAO ELEITO,Eleição Ordinária,1,PA,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO POR AMOR A JOAO PESSOA,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,JOAO PESSOA,#NE,N,#NE,#NE,NORDESTE,PMDB,#NE,2.O TURNO,Eleição Ordinária,1,PB,1.0,0.0,1.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO POR AMOR A JOAO PESSOA,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,JOAO PESSOA,#NE,N,#NE,#NE,NORDESTE,PMDB,#NE,ELEITO,Eleição Ordinária,2,PB,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO POR AMOR A JOAO PESSOA,#NE,#NE,#NE,85 a 89 anos,,#NE,#NE,JOAO PESSOA,#NE,N,#NE,#NE,NORDESTE,PSL,#NE,REGISTRO NEGADO ANTES ELEICAO,Eleição Ordinária,1,PB,1.0,0.0,0.0,0.0,0.0,1.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO POVO NO PODER,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,NAZARE DO PIAUI,#NE,N,#NE,#NE,NORDESTE,PMDB,#NE,ELEITO,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO PROGRESSISTA LIBERAL,#NE,#NE,#NE,30 a 34 anos,,#NE,#NE,PRATA DO PIAUI,#NE,N,#NE,#NE,NORDESTE,PPB,#NE,ELEITO,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO PROGRESSISTA LIBERAL,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,MONSENHOR HIPOLITO,#NE,N,#NE,#NE,NORDESTE,PPB,#NE,ELEITO,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO PSDB PFL PPB,#NE,#NE,#NE,30 a 34 anos,,#NE,#NE,PARNAGUA,#NE,N,#NE,#NE,NORDESTE,PSDB,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO RESISTENCIA POPULAR,#NE,#NE,#NE,55 a 59 anos,,#NE,#NE,BERTOLINIA,#NE,N,#NE,#NE,NORDESTE,PMDB,#NE,#NULO#,Eleição Ordinária,1,PI,1.0,0.0,0.0,0.0,0.0,1.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO TRABALHISTA DE SAO FRANCISCO DE ASSIS DO PIAUI,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,SAO FRANCISCO DE ASSIS DO PIAUI,#NE,N,#NE,#NE,NORDESTE,PTB,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO UM SALTO PARA O FUTURO,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,JERUMENHA,#NE,N,#NE,#NE,NORDESTE,PMDB,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO UNIAO DEMOCRATICA,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,ANTONIO ALMEIDA,#NE,N,#NE,#NE,NORDESTE,PFL,#NE,ELEITO,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO UNIDOS COM O POVO,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,CANAVIEIRA,#NE,N,#NE,#NE,NORDESTE,PPS,#NE,ELEITO,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO VITORIA CADA VEZ MAIS FORTE,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,VITORIA,#NE,N,#NE,#NE,SUDESTE,PMDB,#NE,NAO ELEITO,Eleição Ordinária,1,ES,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO VITORIA DO POVO,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,NATAL,#NE,N,#NE,#NE,NORDESTE,PDT,#NE,NAO ELEITO,Eleição Ordinária,1,RN,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGACAO VITORIOSA DE PAES LANDIM,#NE,#NE,#NE,21 a 24 anos,,#NE,#NE,PAES LANDIM,#NE,N,#NE,#NE,NORDESTE,PFL,#NE,ELEITO,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGA¿AO DEMOCRATICA POPULAR,#NE,#NE,#NE,60 a 64 anos,,#NE,#NE,JOAO PESSOA,#NE,N,#NE,#NE,NORDESTE,PDT,#NE,2.O TURNO,Eleição Ordinária,1,PB,1.0,0.0,1.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGA¿AO DEMOCRATICA POPULAR,#NE,#NE,#NE,60 a 64 anos,,#NE,#NE,JOAO PESSOA,#NE,N,#NE,#NE,NORDESTE,PDT,#NE,NAO ELEITO,Eleição Ordinária,2,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGA¿AO FORTALEZA DE CORPO E ALMA,#NE,#NE,#NE,50 a 54 anos,,#NE,#NE,FORTALEZA,#NE,N,#NE,#NE,NORDESTE,PSDB,#NE,NAO ELEITO,Eleição Ordinária,1,CE,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGA¿AO FORTALEZA NA FRENTE,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,FORTALEZA,#NE,N,#NE,#NE,NORDESTE,PC DO B,#NE,NAO ELEITO,Eleição Ordinária,1,CE,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGA¿AO FORTALEZA SOLIDARIA E CRISTA,#NE,#NE,#NE,55 a 59 anos,,#NE,#NE,FORTALEZA,#NE,N,#NE,#NE,NORDESTE,PSN,#NE,NAO ELEITO,Eleição Ordinária,1,CE,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGA¿AO FOR¿A ALTERNATIVA,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,PALMAS,#NE,N,#NE,#NE,NORTE,PSDB,#NE,NAO ELEITO,Eleição Ordinária,1,TO,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGA¿AO FRENTE DE RENOVA¿AO POPULAR,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,JOAO PESSOA,#NE,N,#NE,#NE,NORDESTE,PRP,#NE,NAO ELEITO,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COLIGA¿AO HORA DE MUDAR,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,FORTALEZA,#NE,N,#NE,#NE,NORDESTE,PPB,#NE,NAO ELEITO,Eleição Ordinária,1,CE,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COM O POVO,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,DEMERVAL LOBAO,#NE,N,#NE,#NE,NORDESTE,PFL,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COMPROMISSO COM ARACAJU,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,ARACAJU,#NE,N,#NE,#NE,NORDESTE,PMN,#NE,NAO ELEITO,Eleição Ordinária,1,SE,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,COMPROMISSO COM O DESENVOLVIMENTO DA BARRA,#NE,#NE,#NE,30 a 34 anos,,#NE,#NE,BARRA DOS COQUEIROS,#NE,N,#NE,#NE,NORDESTE,PFL,#NE,#NULO#,Eleição Ordinária,1,SE,1.0,0.0,0.0,0.0,0.0,1.0,2021-06-21 15:28:17
1996,PREFEITO,CONTINUA¿AO DO PROGRESSO,#NE,#NE,#NE,25 a 29 anos,,#NE,#NE,LAGOA DO TOCANTINS,#NE,N,#NE,#NE,NORTE,PPB,#NE,ELEITO,Eleição Ordinária,1,TO,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,DE MAOS DADAS COM O POVO,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,MACEIO,#NE,N,#NE,#NE,NORDESTE,PPB,#NE,NAO ELEITO,Eleição Ordinária,1,AL,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,DEMOCRATICA TRABALHISTA,#NE,#NE,#NE,50 a 54 anos,,#NE,#NE,FRANCISCO MACEDO,#NE,N,#NE,#NE,NORDESTE,PMDB,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,DESEJO DO POVO,#NE,#NE,#NE,55 a 59 anos,,#NE,#NE,MONTE ALEGRE DO PIAUI,#NE,N,#NE,#NE,NORDESTE,PPB,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,E AGORA SALVADOR,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,SALVADOR,#NE,N,#NE,#NE,NORDESTE,PFL,#NE,ELEITO,Eleição Ordinária,1,BA,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,E POVO DE NOVO,#NE,#NE,#NE,55 a 59 anos,,#NE,#NE,MIGUEL LEAO,#NE,N,#NE,#NE,NORDESTE,PMDB,#NE,ELEITO,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,ELEJA TERESINA,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,TERESINA,#NE,N,#NE,#NE,NORDESTE,PC DO B,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,EM  RITMO DE DESENVOLVIMENTO,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,NOVO ACORDO,#NE,N,#NE,#NE,NORTE,PMDB,#NE,NAO ELEITO,Eleição Ordinária,1,TO,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,ESPERANCA DE TODOS,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,ARRAIAL,#NE,N,#NE,#NE,NORDESTE,PMDB,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,ESPERANCA DO POVO,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,ELISEU MARTINS,#NE,N,#NE,#NE,NORDESTE,PMDB,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FE CORAGEM E TRABALHO,#NE,#NE,#NE,25 a 29 anos,,#NE,#NE,INHUMA,#NE,N,#NE,#NE,NORDESTE,PC DO B,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FILHOS DA TERRA,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,ABADIA DE GOIAS,#NE,N,#NE,#NE,CENTRO-OESTE,PSD,#NE,NAO ELEITO,Eleição Ordinária,1,GO,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FILHOS DA TERRA,#NE,#NE,#NE,50 a 54 anos,,#NE,#NE,PADRE MARCOS,#NE,N,#NE,#NE,NORDESTE,PPB,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FORCA CAPITAL,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,FLORIANOPOLIS,#NE,N,#NE,#NE,SUL,PPB,#NE,#NULO#,Eleição Ordinária,1,SC,1.0,0.0,0.0,0.0,0.0,1.0,2021-06-21 15:28:17
1996,PREFEITO,FORCA DEMOCRATICA,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,AVELINO LOPES,#NE,N,#NE,#NE,NORDESTE,PMDB,#NE,ELEITO,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FORCA DO POVO,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,MANAUS,#NE,N,#NE,#NE,NORTE,PRTB,#NE,NAO ELEITO,Eleição Ordinária,1,AM,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FORCA IPIRANGUENSE,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,IPIRANGA DO PIAUI,#NE,N,#NE,#NE,NORDESTE,PFL,#NE,ELEITO,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FORCA POPULAR,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,BAIXA GRANDE DO RIBEIRO,#NE,N,#NE,#NE,NORDESTE,PPB,#NE,ELEITO,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FORCA POPULAR,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,ANGICAL DO PIAUI,#NE,N,#NE,#NE,NORDESTE,PSB,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FORCA POPULAR CAPIXABA,#NE,#NE,#NE,50 a 54 anos,,#NE,#NE,VITORIA,#NE,N,#NE,#NE,SUDESTE,PSC,#NE,NAO ELEITO,Eleição Ordinária,1,ES,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE ALAGOINHA FELIZ,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,ALAGOINHA,#NE,N,#NE,#NE,NORDESTE,PT,#NE,ELEITO,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE ALTERNATIVA,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,CAMPO GRANDE,#NE,N,#NE,#NE,CENTRO-OESTE,PV,#NE,NAO ELEITO,Eleição Ordinária,1,MS,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE ALTERNATIVA POPULAR,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,GOIANIA,#NE,N,#NE,#NE,CENTRO-OESTE,PST,#NE,NAO ELEITO,Eleição Ordinária,1,GO,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE BELEM POPULAR,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,BELEM,#NE,N,#NE,#NE,NORTE,PT,#NE,2.O TURNO,Eleição Ordinária,1,PA,1.0,0.0,1.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE BELEM POPULAR,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,BELEM,#NE,N,#NE,#NE,NORTE,PT,#NE,ELEITO,Eleição Ordinária,2,PA,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE BH NOVO SECULO,#NE,#NE,#NE,60 a 64 anos,,#NE,#NE,BELO HORIZONTE,#NE,N,#NE,#NE,SUDESTE,PSB,#NE,2.O TURNO,Eleição Ordinária,1,MG,1.0,0.0,1.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE BH POPULAR,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,BELO HORIZONTE,#NE,N,#NE,#NE,SUDESTE,PT,#NE,NAO ELEITO,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE DE ACAO POPULAR DE PORTO ACRE,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,PORTO ACRE,#NE,N,#NE,#NE,NORTE,PDT,#NE,NAO ELEITO,Eleição Ordinária,1,AC,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE DE LIBERTACAO DE BOCAINA,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,BOCAINA,#NE,N,#NE,#NE,NORDESTE,PFL,#NE,ELEITO,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE DE MOBILIZACAO POPULAR,#NE,#NE,#NE,50 a 54 anos,,#NE,#NE,BELO HORIZONTE,#NE,N,#NE,#NE,SUDESTE,PDT,#NE,NAO ELEITO,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE DE OPOSICAO PELA CIDADANIA,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,MANAUS,#NE,N,#NE,#NE,NORTE,PDT,#NE,NAO ELEITO,Eleição Ordinária,1,AM,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE DE OPOSI¿AO ACORDA MANAUS,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,MANAUS,#NE,N,#NE,#NE,NORTE,PSB,#NE,2.O TURNO,Eleição Ordinária,1,AM,1.0,0.0,1.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE DE OPOSI¿AO ACORDA MANAUS,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,MANAUS,#NE,N,#NE,#NE,NORTE,PSB,#NE,NAO ELEITO,Eleição Ordinária,2,AM,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE DE RECONSTRUCAO DE MARCOLANDIA,#NE,#NE,#NE,35 a 39 anos,,#NE,#NE,MARCOLANDIA,#NE,N,#NE,#NE,NORDESTE,PMDB,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE DE RECUPERACAO PARA MANOEL EMIDIO,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,MANOEL EMIDIO,#NE,N,#NE,#NE,NORDESTE,PPB,#NE,NAO ELEITO,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE DEMOCRATICA,#NE,#NE,#NE,45 a 49 anos,,#NE,#NE,SAO LUIS,#NE,N,#NE,#NE,NORDESTE,PSD,#NE,NAO ELEITO,Eleição Ordinária,1,MA,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE DEMOCRATICA CAPIXABA,#NE,#NE,#NE,40 a 44 anos,,#NE,#NE,VITORIA,#NE,N,#NE,#NE,SUDESTE,PTB,#NE,NAO ELEITO,Eleição Ordinária,1,ES,1.0,0.0,0.0,1.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE DEMOCRATICA PELA VONTADE DO POVO,#NE,#NE,#NE,50 a 54 anos,,#NE,#NE,NATAL,#NE,N,#NE,#NE,NORDESTE,PSB,#NE,2.O TURNO,Eleição Ordinária,1,RN,1.0,0.0,1.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE ETICA,#NE,#NE,#NE,60 a 64 anos,,#NE,#NE,SAO LUIS,#NE,N,#NE,#NE,NORDESTE,PDT,#NE,2.O TURNO,Eleição Ordinária,1,MA,1.0,0.0,1.0,0.0,0.0,0.0,2021-06-21 15:28:17
1996,PREFEITO,FRENTE ETICA,#NE,#NE,#NE,60 a 64 anos,,#NE,#NE,SAO LUIS,#NE,N,#NE,#NE,NORDESTE,PDT,#NE,ELEITO,Eleição Ordinária,2,MA,1.0,1.0,0.0,0.0,0.0,0.0,2021-06-21 15:28:17
